"_type","features","main_data","raw_info"
"dict","Uknjiženo,Useljivo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,310000.00 EUR,178.00 m,2,Beograd,Voždovac,Autokomanda,Jove Ilića,3,5,4,2004","Tip: ,stan, ,Cena: ,310000.00 EUR, ,Površina: ,178.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Autokomanda, ,Ulica: ,Jove Ilića, ,Sprat: ,3, ,Spratnost: ,5, ,Soba: ,4, ,Godina izgradnje: ,2004, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Novogradnja,Terasa,Interfon","stan,75600.00 EUR,42.00 m,2,Beograd,Zvezdara,Zvezdarska šuma,Pante Srećkovića,3,4,2,2017","Tip: ,stan, ,Cena: ,75600.00 EUR, ,Površina: ,42.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Zvezdarska šuma, ,Ulica: ,Pante Srećkovića, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,2017, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,154000.00 EUR,87.00 m,2,Beograd,Palilula,Tašmajdan,Ivankovačka,2,5,3,1993","Tip: ,stan, ,Cena: ,154000.00 EUR, ,Površina: ,87.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Tašmajdan, ,Ulica: ,Ivankovačka, ,Sprat: ,2, ,Spratnost: ,5, ,Soba: ,3, ,Godina izgradnje: ,1993, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,99900.00 EUR,73.00 m,2,Beograd,Zvezdara,Vukov spomenik,Dalmatinska,3,6,3","Tip: ,stan, ,Cena: ,99900.00 EUR, ,Površina: ,73.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Vukov spomenik, ,Ulica: ,Dalmatinska, ,Sprat: ,3, ,Spratnost: ,6, ,Soba: ,3, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Lift,Parking,Centralno grejanje,Terasa,Interfon","stan,110000.00 EUR,80.00 m,2,Beograd,Voždovac,Banjica,Crnotravska,20,23,1.5","Tip: ,stan, ,Cena: ,110000.00 EUR, ,Površina: ,80.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Banjica, ,Ulica: ,Crnotravska, ,Sprat: ,20, ,Spratnost: ,23, ,Soba: ,1.5, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Telefon,Terasa,Interfon,Podrum","stan,69900.00 EUR,62.00 m,2,Beograd,Voždovac,Autokomanda,Limska,1,3,2.5","Tip: ,stan, ,Cena: ,69900.00 EUR, ,Površina: ,62.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Autokomanda, ,Ulica: ,Limska, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,2.5, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Terasa,Interfon,Podrum","stan,54000.00 EUR,59.00 m,2,Beograd,Palilula,Karaburma,Husinskih rudara,4,5,2.5,1964","Tip: ,stan, ,Cena: ,54000.00 EUR, ,Površina: ,59.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Husinskih rudara, ,Sprat: ,4, ,Spratnost: ,5, ,Soba: ,2.5, ,Godina izgradnje: ,1964, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Parking,Terasa,Interfon,Podrum","stan,117000.00 EUR,72.00 m,2,Beograd,Savski Venac,Zeleni venac,Kamenička,3,4,2,1936","Tip: ,stan, ,Cena: ,117000.00 EUR, ,Površina: ,72.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Zeleni venac, ,Ulica: ,Kamenička, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,1936, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Lift,Kanalizacija,Terasa,Interfon,Podrum","stan,450000.00 EUR,140.00 m,2,Beograd,Stari grad,Trg Republike,Kneza Mihaila,3,4,5,1936","Tip: ,stan, ,Cena: ,450000.00 EUR, ,Površina: ,140.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Trg Republike, ,Ulica: ,Kneza Mihaila, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,5, ,Godina izgradnje: ,1936, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,155000.00 EUR,75.00 m,2,Beograd,Novi Beograd,Blok 33,1,4,2.5,1969","Tip: ,stan, ,Cena: ,155000.00 EUR, ,Površina: ,75.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 33, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,2.5, ,Godina izgradnje: ,1969, ,Goran Punic,063307049"
"dict","Uknjiženo,Useljivo,Kablovska,Klima,Lift,Parking,Centralno grejanje,Novogradnja,Terasa,Interfon,Podrum","stan,115000.00 EUR,70.00 m,2,Beograd,Vračar,Neimar,1,4,3.5","Tip: ,stan, ,Cena: ,115000.00 EUR, ,Površina: ,70.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Neimar, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3.5, ,TITAN 011 DOO  BEOGRAD,011/2464029,0645722520,http://www.titan011.com/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,51203.00 EUR,34.00 m,2,Beograd,Zvezdara,Svetog Nikole,2,2017","Tip: ,stan, ,Cena: ,51203.00 EUR, ,Površina: ,34.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Soba: ,2, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,98010.00 EUR,66.00 m,2,Beograd,Zvezdara,Svetog Nikole,4,2017","Tip: ,stan, ,Cena: ,98010.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Soba: ,4, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,98010.00 EUR,66.00 m,2,Beograd,Zvezdara,Svetog Nikole,1,4,2017","Tip: ,stan, ,Cena: ,98010.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Sprat: ,1, ,Soba: ,4, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,65340.00 EUR,44.00 m,2,Beograd,Zvezdara,Svetog Nikole,2,2,2017","Tip: ,stan, ,Cena: ,65340.00 EUR, ,Površina: ,44.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Sprat: ,2, ,Soba: ,2, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,98010.00 EUR,66.00 m,2,Beograd,Zvezdara,Svetog Nikole,2,4,2017","Tip: ,stan, ,Cena: ,98010.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Sprat: ,2, ,Soba: ,4, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,63900.00 EUR,43.00 m,2,Beograd,Zvezdara,Svetog Nikole,3,2,2017","Tip: ,stan, ,Cena: ,63900.00 EUR, ,Površina: ,43.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Sprat: ,3, ,Soba: ,2, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,77547.00 EUR,52.00 m,2,Beograd,Zvezdara,Svetog Nikole,3,3,2017","Tip: ,stan, ,Cena: ,77547.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Sprat: ,3, ,Soba: ,3, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
"dict","Uknjiženo,Useljivo,Centralno grejanje","stan,89000.00 EUR,58.00 m,2,Beograd,Čukarica,Banovo brdo,Kraljice Katarine,1,3,2","Tip: ,stan, ,Cena: ,89000.00 EUR, ,Površina: ,58.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Banovo brdo, ,Ulica: ,Kraljice Katarine, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,2, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Telefon,Kablovska,Internet,Klima,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,49500.00 EUR,55.00 m,2,Beograd,Rakovica,Kanarevo brdo,3","Tip: ,stan, ,Cena: ,49500.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Kanarevo brdo, ,Soba: ,3, ,Vladimir,0643441850"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,210011.00 EUR,100.00 m,2,Beograd,Zvezdara,Lipov lad,Bulevar kralja Aleksandra,5,7,4,2017","Tip: ,stan, ,Cena: ,210011.00 EUR, ,Površina: ,100.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Lipov lad, ,Ulica: ,Bulevar kralja Aleksandra, ,Sprat: ,5, ,Spratnost: ,7, ,Soba: ,4, ,Godina izgradnje: ,2017, ,Agencija Eleven,011 41 222 55,060 41 222 55,http://www.eleven.rs"
"dict","Uknjiženo,Useljivo,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Interfon","stan,46900.00 EUR,37.00 m,2,Beograd,Čukarica,Čukarička padina,Obalskih radnika,7,8,2,1991","Tip: ,stan, ,Cena: ,46900.00 EUR, ,Površina: ,37.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Čukarička padina, ,Ulica: ,Obalskih radnika, ,Sprat: ,7, ,Spratnost: ,8, ,Soba: ,2, ,Godina izgradnje: ,1991, ,Goran Petrovic,063352354"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Podrum","stan,246000.00 EUR,113.00 m,2,Beograd,Vračar,Centar (Vračar),Prote Mateje,1,4,4,1936","Tip: ,stan, ,Cena: ,246000.00 EUR, ,Površina: ,113.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Centar (Vračar), ,Ulica: ,Prote Mateje, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,4, ,Godina izgradnje: ,1936, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,57000.00 EUR,48.00 m,2,Beograd,Voždovac,Šumice,1.5","Tip: ,stan, ,Cena: ,57000.00 EUR, ,Površina: ,48.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Šumice, ,Soba: ,1.5, ,TITAN 011 DOO  BEOGRAD,011/2464029,0646136001,http://www.titan011.com/"
"dict","Uknjiženo,Useljivo,Kablovska,Klima,Lift,Parking,Centralno grejanje,Novogradnja,Terasa,Interfon","stan,55000.00 EUR,35.00 m,2,Beograd,Zvezdara,Cvetkova pijaca,1.5","Tip: ,stan, ,Cena: ,55000.00 EUR, ,Površina: ,35.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Cvetkova pijaca, ,Soba: ,1.5, ,TITAN 011 DOO  BEOGRAD,011/2464029,0646136001,http://www.titan011.com/"
"dict","Uknjiženo,Useljivo,Kablovska,Klima,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,125000.00 EUR,69.00 m,2,Beograd,Palilula,Tašmajdan,6,7,2.5","Tip: ,stan, ,Cena: ,125000.00 EUR, ,Površina: ,69.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Tašmajdan, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,2.5, ,TITAN 011 DOO  BEOGRAD,011/2464029,0646502242,http://www.titan011.com/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,73000.00 EUR,87.00 m,2,Beograd,Rakovica,Vidikovac,8,13,3.5","Tip: ,stan, ,Cena: ,73000.00 EUR, ,Površina: ,87.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Vidikovac, ,Sprat: ,8, ,Spratnost: ,13, ,Soba: ,3.5, ,TITAN 011 DOO  BEOGRAD,011/2464029,0646502242,http://www.titan011.com/"
"dict","Uknjiženo,Useljivo,Kablovska,Klima,Lift,Parking,Centralno grejanje,Novogradnja,Terasa,Interfon,Podrum","stan,72000.00 EUR,47.00 m,2,Beograd,Voždovac,FON,2","Tip: ,stan, ,Cena: ,72000.00 EUR, ,Površina: ,47.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,FON, ,Soba: ,2, ,TITAN 011 DOO  BEOGRAD,011/2464029,0645722520,http://www.titan011.com/"
"dict","Uknjiženo,Telefon,Internet,Centralno grejanje,Novogradnja,Terasa,Interfon","stan,135000.00 EUR,87.00 m,2,Beograd,Stari grad,Donji Dorćol,Mihizova,1,4,3","Tip: ,stan, ,Cena: ,135000.00 EUR, ,Površina: ,87.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Donji Dorćol, ,Ulica: ,Mihizova, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3, ,Agencija Ataše nekretnine,011/4054407, 011/4055640,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,439011.00 EUR,190.00 m,2,Beograd,Savski Venac,Dedinje,Slavka Ćuruvije,2,2,5,2011","Tip: ,stan, ,Cena: ,439011.00 EUR, ,Površina: ,190.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Dedinje, ,Ulica: ,Slavka Ćuruvije, ,Sprat: ,2, ,Spratnost: ,2, ,Soba: ,5, ,Godina izgradnje: ,2011, ,Agencija Eleven,060 41 222 55,011 41 222 55,http://www.eleven.rs"
"dict","Uknjiženo,Centralno grejanje,Podrum","stan,105000.00 EUR,82.00 m,2,Beograd,Novi Beograd,Bežanijska kosa,Nikole Dobrovića,3,4,3","Tip: ,stan, ,Cena: ,105000.00 EUR, ,Površina: ,82.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Bežanijska kosa, ,Ulica: ,Nikole Dobrovića, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,3, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Lift,Centralno grejanje,Terasa","stan,160000.00 EUR,92.00 m,2,Beograd,Voždovac,Lekino brdo,Veljka Milićevića,4,5,3","Tip: ,stan, ,Cena: ,160000.00 EUR, ,Površina: ,92.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Veljka Milićevića, ,Sprat: ,4, ,Spratnost: ,5, ,Soba: ,3, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Uknjiženo,Lift,Centralno grejanje,Podrum","stan,89100.00 EUR,66.00 m,2,Beograd,Palilula,Centar (Palilula),Bulevar despota Stefana,9,10,2","Tip: ,stan, ,Cena: ,89100.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Centar (Palilula), ,Ulica: ,Bulevar despota Stefana, ,Sprat: ,9, ,Spratnost: ,10, ,Soba: ,2, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Lift,Centralno grejanje,Terasa,Podrum","stan,75000.00 EUR,66.00 m,2,Beograd,Zvezdara,Konjarnik,Ustanička,5,5,2","Tip: ,stan, ,Cena: ,75000.00 EUR, ,Površina: ,66.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Konjarnik, ,Ulica: ,Ustanička, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,2, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Uknjiženo,Useljivo,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,80000.00 EUR,52.00 m,2,Beograd,Voždovac,Saobraćajni fakultet,Ljuba Vučkovića,7,9,2,1988","Tip: ,stan, ,Cena: ,80000.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Saobraćajni fakultet, ,Ulica: ,Ljuba Vučkovića, ,Sprat: ,7, ,Spratnost: ,9, ,Soba: ,2, ,Godina izgradnje: ,1988, ,Nikolina Slijepcević,0648408804"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,133000.00 EUR,61.00 m,2,Beograd,Vračar,Centar (Vračar),Krunska,3,5,2","Tip: ,stan, ,Cena: ,133000.00 EUR, ,Površina: ,61.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Centar (Vračar), ,Ulica: ,Krunska, ,Sprat: ,3, ,Spratnost: ,5, ,Soba: ,2, ,Kruna nekretnine,063397531,063/7709-467,http://www.krunanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,460000.00 EUR,200.00 m,2,Beograd,Novi Beograd,Yu biznis centar,Bulevar Mihaila Pupina,7,7,4","Tip: ,stan, ,Cena: ,460000.00 EUR, ,Površina: ,200.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Yu biznis centar, ,Ulica: ,Bulevar Mihaila Pupina, ,Sprat: ,7, ,Spratnost: ,7, ,Soba: ,4, ,Kruna nekretnine,063397531,063/7709-467,http://www.krunanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,170000.00 EUR,75.00 m,2,Beograd,Voždovac,FON,Mosorska,2,4,3","Tip: ,stan, ,Cena: ,170000.00 EUR, ,Površina: ,75.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,FON, ,Ulica: ,Mosorska, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,3, ,Kruna nekretnine,0654746479,063/7709-467,http://www.krunanekretnine.com"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,135000.00 EUR,85.00 m,2,Beograd,Zvezdara,Lion,Radojke Lakić,1,3,3,1955","Tip: ,stan, ,Cena: ,135000.00 EUR, ,Površina: ,85.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Lion, ,Ulica: ,Radojke Lakić, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,3, ,Godina izgradnje: ,1955, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Terasa","stan,79990.00 EUR,67.00 m,2,Beograd,Zemun,Cara Dušana,1,4,3,2006","Tip: ,stan, ,Cena: ,79990.00 EUR, ,Površina: ,67.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Ulica: ,Cara Dušana, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,2006, ,ART nekretnine,011 241 30 63,0695815556"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Lift,Kanalizacija,Terasa,Interfon,Podrum","stan,119000.00 EUR,72.00 m,2,Beograd,Palilula,Tašmajdan,Starine Novaka,4,5,3,1938","Tip: ,stan, ,Cena: ,119000.00 EUR, ,Površina: ,72.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Tašmajdan, ,Ulica: ,Starine Novaka, ,Sprat: ,4, ,Spratnost: ,5, ,Soba: ,3, ,Godina izgradnje: ,1938, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Centralno grejanje,Interfon","stan,140000.00 EUR,82.00 m,2,Beograd,Vračar,Čubura,Dubljanska,3,4,3","Tip: ,stan, ,Cena: ,140000.00 EUR, ,Površina: ,82.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Čubura, ,Ulica: ,Dubljanska, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,3, ,Agencija Ataše nekretnine,011/4054407, 011/4055640,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Uknjiženo,Useljivo,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,120000.00 EUR,56.00 m,2,Beograd,Voždovac,Mosorska,1,5,2,2016","Tip: ,stan, ,Cena: ,120000.00 EUR, ,Površina: ,56.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Ulica: ,Mosorska, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,2, ,Godina izgradnje: ,2016, ,Jelena Mitrovic,063275099"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Centralno grejanje,Terasa","stan,165000.00 EUR,94.00 m,2,Beograd,Novi Beograd,Arena,Antifašističke borbe,6,6,4","Tip: ,stan, ,Cena: ,165000.00 EUR, ,Površina: ,94.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Arena, ,Ulica: ,Antifašističke borbe, ,Sprat: ,6, ,Spratnost: ,6, ,Soba: ,4, ,Agencija Ataše nekretnine,011/4054407, 011/4055640,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Terasa","stan,84000.00 EUR,70.00 m,2,Beograd,Zvezdara,Konjarnik,Ustanička,1,4,2.5","Tip: ,stan, ,Cena: ,84000.00 EUR, ,Površina: ,70.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Konjarnik, ,Ulica: ,Ustanička, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,2.5, ,Agencija Ataše nekretnine,011/4054407, 011/4055640,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Terasa,Interfon,Podrum","stan,239000.00 EUR,130.00 m,2,Beograd,Zemun,Madlenijanum,Zmaj Jovina,1,1,4,1920","Tip: ,stan, ,Cena: ,239000.00 EUR, ,Površina: ,130.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Madlenijanum, ,Ulica: ,Zmaj Jovina, ,Sprat: ,1, ,Spratnost: ,1, ,Soba: ,4, ,Godina izgradnje: ,1920, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Daljinsko grejanje,Kanalizacija,Terasa,Interfon","stan,45000.00 EUR,55.00 m,2,Beograd,Palilula,Karaburma,Pere Ćetkovića,3,3,2,1971","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Pere Ćetkovića, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,2, ,Godina izgradnje: ,1971, ,Agencija Ataše nekretnine,011/4054407, 011/4055640,065/241-3-404,http://www.atasenekretnine.rs/"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Terasa,Interfon,Podrum","stan,269000.00 EUR,113.00 m,2,Beograd,Savski Venac,Senjak,Banjičkih žrtava,3,3,3,1998","Tip: ,stan, ,Cena: ,269000.00 EUR, ,Površina: ,113.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Senjak, ,Ulica: ,Banjičkih žrtava, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,3, ,Godina izgradnje: ,1998, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Terasa,Interfon,Podrum","stan,51800.00 EUR,68.00 m,2,Beograd,Zemun,Kalvarija,Zlatiborska 6,5,5,2","Tip: ,stan, ,Cena: ,51800.00 EUR, ,Površina: ,68.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Kalvarija, ,Ulica: ,Zlatiborska 6, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,2, ,Stevo,062 265-707"
